"drink_id","language","priority","drink_name","alcoholic","cocktail_or_not","category","base","place","company","cocktailType","glass","taste","color","alcohol_percentage","method_category","method_detail","image","ingredient1","ingredient2","ingredient3","ingredient4","ingredient5","ingredient6","ingredient7","ingredient8","ingredient9","ingredient10","measure1","measure2","measure3","measure4","measure5","measure6","measure7","measure8","measure9","measure10","source","reference_url","date_modified"
"128","zh","TRUE","巧克力Manhattan","Alcohol","TRUE","Cocktail","whisky","","","short","Cocktail glass","Medium sweet mouth","Brown (amber)","Strong (more than 25 degrees)","Steer","Steer and pour into the glass. Decorate 2 red cherries as sticks.","https://www.suntory.co.jp/wnb/img/cocktail/p_chocolate_manhattan.gif","Canadian Club (Canadian Whiskey)","Mozart Black","Suite Vermouth","Angostura Bitters","","","","","","","30 ml","20 ml","10 ml","1 dash","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/chocolate_manhattan/index.html","2018/10/11 15:06"
"138","zh","TRUE","干曼哈顿","Alcohol","TRUE","Cocktail","whisky","","","short","Cocktail glass","spicy","Brown (amber)","Strong (more than 25 degrees)","Steer","Steer and pour into a cocktail glass.","https://www.suntory.co.jp/wnb/img/cocktail/p_dry_manhattan.gif","Canadian Club (Canadian Whiskey)","Dry vermouth","Aromatic Bidders","","","","","","","","4/5","1/5","1 dash","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/dry_manhattan/index.html","2018/10/11 15:06"
"148","zh","TRUE","New York","Alcohol","TRUE","Cocktail","whisky","","","short","Cocktail glass","Medium sweet mouth","Orange","Strong (more than 25 degrees)","shake","Shake and pour into a cocktail glass. I narrow the orange peel.","https://www.suntory.co.jp/wnb/img/cocktail/p_new_york.gif","Bourbon Whiskey Gym Beam","lime","Grenadin syrup","sugar","","","","","","","3/4","1/4","1 / 2tsp","1 tsp","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/new_york/index.html","2018/10/11 15:06"
"158","zh","TRUE","Hunter","Alcohol","TRUE","Cocktail","whisky","","","short","Cocktail glass","Medium sweet mouth","Brown (amber)","Strong (more than 25 degrees)","Steer","Steer and pour into a cocktail glass.","https://www.suntory.co.jp/wnb/img/cocktail/p_hunter.gif","Ballantyne finest (Scotch whiskey)","Healing cherry","","","","","","","","","3/4","1/4","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/hunter/index.html","2018/10/11 15:06"
"168","zh","TRUE","Bourbonera","Alcohol","TRUE","Cocktail","whisky","","","short","Cocktail glass","Medium sweet mouth","Brown (amber)","Strong (more than 25 degrees)","Steer","Steer and pour into a cocktail glass.","https://www.suntory.co.jp/wnb/img/cocktail/p_bourbonella.gif","Bourbon Whiskey Gym Beam","Dry vermouth","Orange Curacao","Grenadin syrup","","","","","","","1/2","1/4","1/4","1 dash","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/bourbonella/index.html","2018/10/11 15:06"
"178","zh","TRUE","Mommy Taylor","Alcohol","TRUE","Cocktail","whisky","","","long","tumbler","Sweet mouth","Brown (amber)","usually","Build","Pour materials other than ginger ale into a tumbler with ice. Filled with cold ginger ale.","https://www.suntory.co.jp/wnb/img/cocktail/p_Mamie_Taylor.gif","Ballantyne finest (Scotch whiskey)","Fresh lemon juice","Ginger ale","","","","","","","","45 ml","20 ml","Reasonable amount","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/Mamie_Taylor/index.html","2018/10/11 15:06"
"188","zh","TRUE","Manhattan","Alcohol","TRUE","Cocktail","whisky","","","short","Cocktail glass","Medium sweet mouth","Brown (amber)","Strong (more than 25 degrees)","Steer","Steer and pour into a cocktail glass. Decorate red cherries","https://www.suntory.co.jp/wnb/img/cocktail/p_manhattan.gif","Maker's Mark (Premium Bourbon)","Suite Vermouth","Aromatic Bidders","","","","","","","","3/4 amount","1/4 amount","1 dash","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/manhattan/index.html","2018/10/11 15:06"
"198","zh","TRUE","生锈的尼尔","Alcohol","TRUE","Cocktail","whisky","","","long","Rock glass","Sweet mouth","Brown (amber)","Strong (more than 25 degrees)","Build","Pour into the rock glass with ice and gently stir.","https://www.suntory.co.jp/wnb/img/cocktail/p_rusty_nail.gif","Ballantyne finest (Scotch whiskey)","Drambui","","","","","","","","","40 ml","20 ml","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/rusty_nail/index.html","2018/10/11 15:06"
"208","zh","TRUE","罗伯罗伊","Alcohol","TRUE","Cocktail","whisky","","","short","Cocktail glass","Medium sweet mouth","Red","Strong (more than 25 degrees)","Steer","Steer and pour into a cocktail glass. Decorate red cherries.","https://www.suntory.co.jp/wnb/img/cocktail/p_rob_roy.gif","Ballantyne finest (Scotch whiskey)","Suite Vermouth","Aromatic Bidders","","","","","","","","3/4","1/4","1 dash","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/rob_roy/index.html","2018/10/11 15:06"
"218","zh","TRUE","蛋酒","Alcohol","TRUE","Cocktail","whisky","","","long","goblet","Sweet mouth","Brown (amber)","usually","shake","Put the ingredients and shake. Pour into glass with ice.","https://www.suntory.co.jp/wnb/img/cocktail/p_eggnog.gif","Maker's Mark (Premium Bourbon)","White rum","Fresh cream","egg","sugar","","","","","","30 ml","15 ml","15 ml","1 piece","Reasonable amount","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/eggnog/index.html","2018/10/11 15:06"
"228","zh","TRUE","cowboy","Alcohol","TRUE","Cocktail","whisky","","","short","Cocktail glass","Sweet mouth","Brown (amber)","usually","shake","Shake the ingredients and pour into a cocktail glass.","https://www.suntory.co.jp/wnb/img/cocktail/no_images.gif","Maker's Mark (Premium Bourbon)","Fresh cream","sugar","","","","","","","","40 ml","20 ml","Reasonable amount","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/cowboy/index.html","2018/10/11 15:06"
"238","zh","TRUE","肯塔基咖啡","Alcohol","TRUE","Cocktail","whisky","","","hot","Collins grass","Sweet mouth","Brown (amber)","usually","Build","Pour Maker's Bourbon and Cream Liqueur into Irish Coffee Grass. Add hazelnut liqueur and pour hot cup of coffee. Add a little whipped cream to the top.","https://www.suntory.co.jp/wnb/img/cocktail/p_kentucky_coffee.gif","Maker's Mark (Premium Bourbon)","Cream liqueur","Hazelnut syrup","Hot coffee","Fresh cream","","","","","","30 ml","30 ml","A small amount","Reasonable amount","Reasonable amount","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/kentucky_coffee/index.html","2018/10/11 15:06"
"248","zh","TRUE","Tamayura (Tamayura)","Alcohol","TRUE","Cocktail","whisky","","","short","Cocktail glass","Medium sweet mouth","Green","usually","shake","Shake and pour into a cocktail glass. Black olives, lime peels, appleshells, grapefruit peels, raisins branches.","https://www.suntory.co.jp/wnb/img/cocktail/p_tamayura.gif","Hibiki 12 years","Hermes Green Tea","Mozart White","Fresh cream","","","","","","","30 ml","15 ml","10 ml,","5 ml","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/tamayura/index.html","2018/10/11 15:06"
"258","zh","TRUE","波旁威士忌","Alcohol","TRUE","Cocktail","whisky","","","short","Rock glass","Sweet mouth","Transparent","usually","shake","Shake the maker's mark, lemon juice, sugar syrup with ice and pour it into the glass. Add lemon slices and decorate cherries on top.","https://www.suntory.co.jp/wnb/img/cocktail/p_bourbon_sour.gif","Maker's Mark (Premium Bourbon)","Fresh lemon juice","Sugar Syrup","Lemon slice","Red cherry","","","","","","45 ml","20 ml","5 ml","Reasonable amount","Reasonable amount","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/bourbon_sour/index.html","2018/10/11 15:06"
"268","zh","TRUE","波旁回来了","Alcohol","TRUE","Cocktail","whisky","","","long","Collins grass","Medium sweet mouth","Transparent","usually","Build","Put ice in a large glass. Pour Maker's Mark and pour ginger ale on top. Lightly mix once. It is delicious even if you decorate Orange Slice or Lime Wedge as you like.","https://www.suntory.co.jp/wnb/img/cocktail/p_bourbon_buck.gif","Maker's Mark (Premium Bourbon)","Ginger ale","","","","","","","","","30 ml","Reasonable amount","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/bourbon_buck/index.html","2018/10/11 15:06"
"278","zh","TRUE","Mint Julep","Alcohol","TRUE","Cocktail","whisky","","","long","Collins grass","Sweet mouth","Transparent","usually","Build","Put the gum syrup, fresh mint in the jurop cup and tap lightly at the tip of the bar spoon. Pour Maker's Mark. While steering, put crushed ice in 2 to 3 times. Finally decorate mint with crushed ice as a mountain.","https://www.suntory.co.jp/wnb/img/cocktail/p_mint_julep.gif","Maker's Mark (Premium Bourbon)","soda","gum syrup","mint","","","","","","","45 ml","20 ml","15 ml","5 g","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/mint_julep/index.html","2018/10/11 15:06"
"288","zh","TRUE","Maker's Mark Highball","Alcohol","TRUE","Cocktail","whisky","","","long","tumbler","Sweet mouth","Transparent","usually","Steer","Pour a maker's mark into a tumbler with ice and add soda water. Approximately 1 pass bar spoon up and down. Soda 3.5 is recommended for whiskey 1. Orange slice as you like.","https://www.suntory.co.jp/wnb/img/cocktail/p_makersmark_highball.gif","Maker's Mark (Premium Bourbon)","soda","","","","","","","","","30 ml","Reasonable amount","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/makersmark_highball/index.html","2018/10/11 15:06"
"298","zh","TRUE","红色卡特兰","Alcohol","TRUE","Cocktail","whisky","","","short","Cocktail glass","Medium sweet mouth","Red","usually","shake","Shake and pour into a cocktail glass. Grapefruit white peel, mint leaves, red cherry decorate.","https://www.suntory.co.jp/wnb/img/cocktail/p_red_cattleya.gif","Maker's Mark (Premium Bourbon)","Ruge Cream de Strawberry","Disarrono Amaretto","Fresh lime juice","","","","","","","20 ml","20 ml","15 ml","5 ml","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/red_cattleya/index.html","2018/10/11 15:06"
"308","zh","TRUE","优质麦芽芳香啤酒","Alcohol","FALSE","beer","啤酒啤酒","日本","三得利","","","口效应","黄金","Weak (less than 8 degrees)","","","https://images-na.ssl-images-amazon.com/images/I/61QY9n7gt1L._SL1000_.jpg","麦芽","合","","","","","","","","","","","","","","","","","","","","",""
"318","zh","TRUE","莫茨","Alcohol","FALSE","beer","啤酒","日本","三得利","","","干辣干","黄金","Weak (less than 8 degrees)","","","https://images-na.ssl-images-amazon.com/images/I/61KpbPLllFL._SL1000_.jpg","麦芽","合","","","","","","","","","","","","","","","","","","","","",""
"328","zh","TRUE","三得利全免费","nonAlcohol","FALSE","beer","非酒精啤酒","日本","三得利","","","","黄金","Weak (less than 8 degrees)","","","http://sbssupport.jp/news/2014/20140717_01/index.files/img/pic01.jpg","麦芽","合","","","","","","","","","","","","","","","","","","","","",""
"338","zh","TRUE","Hakkaisan","Alcohol","FALSE","日本酒","Jun Rin Ginjo","新泻县","Hakkai酿造","","","中等干燥","","usually","","","https://oisiso.com/imagess_3/sake_hkisn.gif","饭","米曲","","","","","","","","","轧机抛光率50％","","","","","","","","","","","",""
"348","zh","TRUE","一个节日","Alcohol","FALSE","日本酒","用于射击的烟花","山口县","朝日Shuzo","","","spicy","","usually","","","https://oisiso.com/imagess_2/sake/dassai.gif","饭","米曲","","","","","","","","","轧机抛光率50％","","","","","","","","","","","",""
"358","zh","TRUE","梁高","Alcohol","TRUE","高球","","","","","","","","Weak (less than 8 degrees)","","","https://uds.gnst.jp/rest/img/6f7gh4fm0000/s_0qqp.jpg?t=1536717353","whisky","soda","","","","","","","","","","","","","","","","","","","","",""
"368","zh","TRUE","梁高姜","Alcohol","TRUE","高球","","","","","","","","Weak (less than 8 degrees)","","","https://gourmet.suntory.co.jp/contents/beamhighball/img/about-jimbeam-img1.png","whisky","Ginger ale","","","","","","","","","","","","","","","","","","","","",""
"378","zh","TRUE","梁高焦","Alcohol","TRUE","高球","","","","","","","","Weak (less than 8 degrees)","","","https://tblg.k-img.com/restaurant/images/Rvw/59802/640x640_rect_59802695.jpg","whisky","Cola","","","","","","","","","","","","","","","","","","","","",""
"388","zh","TRUE","Kagamitsuki","Alcohol","FALSE","蒸馏酒","","","三得利","","","","","usually","","","https://www.suntory.co.jp/products/pimg/25GZ_R1_20111227.jpg?_x=135&_y=350","","","","","","","","","","","","","","","","","","","","","","",""
"398","zh","TRUE","雾岛","Alcohol","FALSE","蒸馏酒","土豆烧酒","宫崎县","Kirishima Shuzo","","","","","usually","","","http://www.kirishima.co.jp/products/imo/images/kuro-kirishima_img_01.jpg","甘薯","米曲","","","","","","","","","","","","","","","","","","","","",""
"408","zh","TRUE","佐藤小麦","Alcohol","FALSE","蒸馏酒","小麦蒸馏酒","鹿儿岛县","佐藤舒佐","","","","","Strong (more than 25 degrees)","","","https://images-na.ssl-images-amazon.com/images/I/51hhyuQxq8L._SL1066_.jpg","小麦","麦麸","","","","","","","","","","","","","","","","","","","","",""
"418","zh","TRUE","White wine","Alcohol","FALSE","wine","还是酒","","","","","","","usually","","","","","","","","","","","","","","","","","","","","","","","","","",""
"428","zh","TRUE","Red wine","Alcohol","FALSE","wine","还是酒","","","","","","","usually","","","","","","","","","","","","","","","","","","","","","","","","","",""
"438","zh","TRUE","桑格利亚","Alcohol","FALSE","wine","调味酒","","","","","","","usually","","","","wine","水果","","","","","","","","","","","","","","","","","","","","",""
"448","zh","TRUE","Kishu的NishiKōme梅酒","Alcohol","FALSE","果酒","梅酒","日本","三得利","","","","","usually","","","","梅花（国内）","酒","白兰地","糖","","","","","","","","","","","","","","","","","","",""
"458","zh","TRUE","来自德岛的柚子","Alcohol","FALSE","果酒","柚子酒","日本","三得利","","","","","usually","","","","liqueur","","","","","","","","","","","","","","","","","","","","","",""
"468","zh","TRUE","柠檬酸","Alcohol","TRUE","酸","","","","","","","","Weak (less than 8 degrees)","","","","蒸馏酒","soda","柠檬汁","糖浆","","","","","","","","","","","","","","","","","","",""
"478","zh","TRUE","葡萄柚酸","Alcohol","TRUE","酸","","","","","","","","Weak (less than 8 degrees)","","","","蒸馏酒","soda","葡萄柚汁","糖浆","","","","","","","","","","","","","","","","","","",""
"488","zh","TRUE","柚子酸","Alcohol","TRUE","酸","","","","","","","","Weak (less than 8 degrees)","","","","蒸馏酒","soda","柚子汁","糖浆","","","","","","","","","","","","","","","","","","",""
"498","zh","TRUE","乌龙茶","nonAlcohol","FALSE","软饮料","","","","","","","","Weak (less than 8 degrees)","","","","","","","","","","","","","","","","","","","","","","","","","",""
"508","zh","TRUE","Orange juice","nonAlcohol","FALSE","软饮料","","","","","","","","Weak (less than 8 degrees)","","","","","","","","","","","","","","","","","","","","","","","","","",""
"518","zh","TRUE","Ginger ale","nonAlcohol","FALSE","软饮料","","","","","","","","Weak (less than 8 degrees)","","","","","","","","","","","","","","","","","","","","","","","","","",""
"528","zh","TRUE","Cola","nonAlcohol","FALSE","软饮料","","","","","","","","Weak (less than 8 degrees)","","","","","","","","","","","","","","","","","","","","","","","","","",""
"538","zh","TRUE","可尔必思","nonAlcohol","FALSE","软饮料","","","","","","","","Weak (less than 8 degrees)","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","zh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","zh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","zh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","zh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","zh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
