object_id,drink_id,language,priority,drink_name,alcoholic,cocktail_or_not,category,base,place,company,cocktailType,glass,taste,color,alcohol_percentage,method_category,method_detail,description,image,ingredient1,ingredient2,ingredient3,ingredient4,ingredient5,ingredient6,ingredient7,ingredient8,ingredient9,ingredient10,measure1,measure2,measure3,measure4,measure5,measure6,measure7,measure8,measure9,measure10,source,reference_url,date_modified
218,218,ja,TRUE,エッグノッグ,Alcohol,TRUE,カクテル,ウイスキー,,,ロング,ゴブレット,甘口,ブラウン(琥珀色）,普通,シェーク,材料を入れてシェイクする。氷入りのグラスに注ぐ。,古くからクリスマスの定番ドリンク。メーカーズマークをミックスすればさらにそのおいしさが増す。ぜひとも自身の舌で確かめて欲しい。,https://www.suntory.co.jp/wnb/img/cocktail/p_eggnog.gif,メーカーズマーク（プレミアムバーボン）,ホワイトラム,生クリーム,卵,砂糖,,,,,,30ｍｌ,15ｍｌ,15ｍｌ,1個,適量,,,,,,SUNTORYカクテルレシピ検索,https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/eggnog/index.html,2018/10/11 15:06
228,228,ja,TRUE,カウボーイ,Alcohol,TRUE,カクテル,ウイスキー,,,ショート,カクテルグラス,甘口,ブラウン(琥珀色）,普通,シェーク,材料を入れてシェイクし、カクテルグラスに注ぐ。,生クリームの滑らかな口あたりとバーボンの甘さが調和するスタンダードカクテル。生クリームの代わりに牛乳を使うレシピもおすすめ。その場合はシェイクではなくステアで。,https://www.suntory.co.jp/wnb/img/cocktail/no_images.gif,メーカーズマーク（プレミアムバーボン）,生クリーム,砂糖,,,,,,,,40ｍｌ,20ｍｌ,適量,,,,,,,,SUNTORYカクテルレシピ検索,https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/cowboy/index.html,2018/10/11 15:06
238,238,ja,TRUE,ケンタッキーコーヒー,Alcohol,TRUE,カクテル,ウイスキー,,,ホット,コリンズグラス,甘口,ブラウン(琥珀色）,普通,ビルド,アイリッシュコーヒーグラスにメーカーズマーク・バーボンとクリームリキュールを注ぐ。ヘーゼルナッツ・リキュールを加え、ホットコーヒーを一杯に注ぐ。トップにホイップクリームをほんの少し加える。,コーヒーにバーボンを垂らしたカクテル。温かい中にウイスキーの香りが立ちこめる。,https://www.suntory.co.jp/wnb/img/cocktail/p_kentucky_coffee.gif,メーカーズマーク（プレミアムバーボン）,クリームリキュール,ヘーゼルナッツシロップ,ホットコーヒー,生クリーム,,,,,,30ｍｌ,30ｍｌ,少量,適量,適量,,,,,,SUNTORYカクテルレシピ検索,https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/kentucky_coffee/index.html,2018/10/11 15:06
248,248,ja,TRUE,玉響（たまゆら）,Alcohol,TRUE,カクテル,ウイスキー,,,ショート,カクテルグラス,中甘辛口,緑,普通,シェーク,シェークして、カクテルグラスに注ぐ。ブラックオリーブ、ライムの皮、リンゴの皮、グレープフルーツの皮、レーズンの枝を飾る。,2011 Suntoy The Cocktail Award 「カクテルアワード2011」池上雅子氏の作品。,https://www.suntory.co.jp/wnb/img/cocktail/p_tamayura.gif,響12年,ヘルメス　グリーンティ,モーツァルト　ホワイト,生クリーム,,,,,,,30ml,15ml,"10ml,",5ml,,,,,,,SUNTORYカクテルレシピ検索,https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/tamayura/index.html,2018/10/11 15:06
258,258,ja,TRUE,バーボンサワー,Alcohol,TRUE,カクテル,ウイスキー,,,ショート,ロックグラス,甘口,透明,普通,シェーク,メーカーズマーク、レモンジュース、シュガーシロップを氷と一緒にシェイクし、グラスに注ぎいれる。レモンスライスを加え、トップにチェリーを飾る。,バーボンと柑橘の甘みとの相性はとても良く、バーボンの華やかな香りがレモンによってさらに引き立つ。女性にもおすすめのバーボンの楽しみ方。,https://www.suntory.co.jp/wnb/img/cocktail/p_bourbon_sour.gif,メーカーズマーク（プレミアムバーボン）,フレッシュレモンジュース,シュガーシロップ,レモンスライス,レッドチェリー,,,,,,45ｍｌ,20ｍｌ,5ｍｌ,適量,適量,,,,,,SUNTORYカクテルレシピ検索,https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/bourbon_sour/index.html,2018/10/11 15:06
268,268,ja,TRUE,バーボンバック,Alcohol,TRUE,カクテル,ウイスキー,,,ロング,コリンズグラス,中甘辛口,透明,普通,ビルド,大きめのグラス一杯に氷を入れる。メーカーズマークを注ぎいれ、トップにジンジャーエールを注ぐ。軽く一度混ぜる。お好みでオレンジスライスかライムウェッジを飾っても美味しい。,バーボンのジンジャーエール割りはさわやかな定番のカクテル。ケンタッキーの大自然の恵みが育む「メーカーズマーク」の香りに、ジンジャーエールとレモンがさっぱりと調和。グラスで弾ける泡も軽やかに感じるカクテル。,https://www.suntory.co.jp/wnb/img/cocktail/p_bourbon_buck.gif,メーカーズマーク（プレミアムバーボン）,ジンジャーエール,,,,,,,,,30ｍｌ,適量,,,,,,,,,SUNTORYカクテルレシピ検索,https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/bourbon_buck/index.html,2018/10/11 15:06
278,278,ja,TRUE,ミントジュレップ,Alcohol,TRUE,カクテル,ウイスキー,,,ロング,コリンズグラス,甘口,透明,普通,ビルド,ジュレップカップにガムシロップ、フレッシュミントを入れ、バースプーンの先で軽く叩く。メーカーズマークを注ぐ。ステアしながらクラッシュドアイスを2～3回に分けて入れる。最後に山のようにクラッシュドアイスをもって、ミントを飾る。,"ミントジュレップはケンタッキーの人々が最も愛飲するカクテルといえる。
とくに毎年5月第一土曜日に開催されるケンタッキー・ダービーの公式ドリンクとして世界中に知られている。スイート&スムーズなメーカーズマークとフレッシュ&クールなミントとの相性は抜群。
つくり手によってさまざまなアレンジが加えられることもあり、表情はとても豊かだ。",https://www.suntory.co.jp/wnb/img/cocktail/p_mint_julep.gif,メーカーズマーク（プレミアムバーボン）,ソーダ,ガムシロップ,ミント,,,,,,,45ｍｌ,20ｍｌ,15ｍｌ,5ｇ,,,,,,,SUNTORYカクテルレシピ検索,https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/mint_julep/index.html,2018/10/11 15:06
288,288,ja,TRUE,メーカーズマークハイボール,Alcohol,TRUE,カクテル,ウイスキー,,,ロング,タンブラー,甘口,透明,普通,ステア,氷を入れたタンブラーに、メーカーズマークを注ぎ、ソーダ水を加える。バースプーンを上下に1回通す程度。ウイスキー1に対し、ソーダ3.5がおすすめ。お好みでオレンジスライスを。,きりりと冷えたハイボールはメーカーズマーク本来の味わい・コクが断然際立つ。料理の味わいも引き立てる飲み方。,https://www.suntory.co.jp/wnb/img/cocktail/p_makersmark_highball.gif,メーカーズマーク（プレミアムバーボン）,ソーダ,,,,,,,,,30ml,適量,,,,,,,,,SUNTORYカクテルレシピ検索,https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/makersmark_highball/index.html,2018/10/11 15:06
298,298,ja,TRUE,レッドカトレア,Alcohol,TRUE,カクテル,ウイスキー,,,ショート,カクテルグラス,中甘辛口,赤,普通,シェーク,シェークして、カクテルグラスに注ぐ。グレープフルーツの白皮、ミントの葉、レッド・チェリーを飾る。,"2015 BeamSuntoy The Cocktail Award 「カクテルアワード2015」窪内那奈氏の作品。
華麗で品格を演出するカトレアの花言葉は「優雅な女性」。その魅力に導かれ、赤を基調にした優美なカクテル。",https://www.suntory.co.jp/wnb/img/cocktail/p_red_cattleya.gif,メーカーズマーク（プレミアムバーボン）,ルジェ　クレーム　ド　ストロベリー,ディサローノアマレット,フレッシュライムジュース,,,,,,,20ml,20ml,15ml,5ml,,,,,,,SUNTORYカクテルレシピ検索,https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/red_cattleya/index.html,2018/10/11 15:06
308,308,ja,TRUE,ザ・プレミアム・モルツ　香るエール,Alcohol,FALSE,ビール,エールビール,日本,サントリー,,,芳醇旨口,ゴールド,弱い(8度以下）,,,,https://images-na.ssl-images-amazon.com/images/I/61QY9n7gt1L._SL1000_.jpg,麦芽,ホップ,,,,,,,,,,,,,,,,,,,,,
318,318,ja,TRUE,ザ・モルツ,Alcohol,FALSE,ビール,ラガービール,日本,サントリー,,,淡麗辛口,ゴールド,弱い(8度以下）,,,,https://images-na.ssl-images-amazon.com/images/I/61KpbPLllFL._SL1000_.jpg,麦芽,ホップ,,,,,,,,,,,,,,,,,,,,,
328,328,ja,TRUE,サントリー　オールフリー,nonAlcohol,FALSE,ビール,ノンアルコールビール,日本,サントリー,,,,ゴールド,弱い(8度以下）,,,,http://sbssupport.jp/news/2014/20140717_01/index.files/img/pic01.jpg,麦芽,ホップ,,,,,,,,,,,,,,,,,,,,,
338,338,ja,TRUE,八海山,Alcohol,FALSE,日本酒,純米吟醸,新潟県,八海醸造,,,中辛口,,普通,,,,https://oisiso.com/imagess_3/sake_hkisn.gif,米,米こうじ,,,,,,,,,精米歩合50％,,,,,,,,,,,,
348,348,ja,TRUE,獺祭,Alcohol,FALSE,日本酒,発砲にごり酒,山口県,旭酒造,,,辛口,,普通,,,,https://oisiso.com/imagess_2/sake/dassai.gif,米,米こうじ,,,,,,,,,精米歩合50％,,,,,,,,,,,,
358,358,ja,TRUE,ビームハイ,Alcohol,TRUE,ハイボール,,,,,,,,弱い(8度以下）,,,,https://uds.gnst.jp/rest/img/6f7gh4fm0000/s_0qqp.jpg?t=1536717353,ウイスキー,ソーダ,,,,,,,,,,,,,,,,,,,,,
368,368,ja,TRUE,ビームハイジンジャー,Alcohol,TRUE,ハイボール,,,,,,,,弱い(8度以下）,,,,https://gourmet.suntory.co.jp/contents/beamhighball/img/about-jimbeam-img1.png,ウイスキー,ジンジャーエール,,,,,,,,,,,,,,,,,,,,,
378,378,ja,TRUE,ビームハイコーク,Alcohol,TRUE,ハイボール,,,,,,,,弱い(8度以下）,,,,https://tblg.k-img.com/restaurant/images/Rvw/59802/640x640_rect_59802695.jpg,ウイスキー,コーラ,,,,,,,,,,,,,,,,,,,,,
388,388,ja,TRUE,鏡月,Alcohol,FALSE,焼酎,,,サントリー,,,,,普通,,,,https://www.suntory.co.jp/products/pimg/25GZ_R1_20111227.jpg?_x=135&_y=350,,,,,,,,,,,,,,,,,,,,,,,
398,398,ja,TRUE,霧島,Alcohol,FALSE,焼酎,芋焼酎,宮崎県,霧島酒造,,,,,普通,,,,http://www.kirishima.co.jp/products/imo/images/kuro-kirishima_img_01.jpg,さつまいも,米こうじ,,,,,,,,,,,,,,,,,,,,,
408,408,ja,TRUE,佐藤　麦,Alcohol,FALSE,焼酎,麦焼酎,鹿児島県,佐藤酒造,,,,,強い（25度以上）,,,,https://images-na.ssl-images-amazon.com/images/I/51hhyuQxq8L._SL1066_.jpg,麦,麦こうじ,,,,,,,,,,,,,,,,,,,,,
418,418,ja,TRUE,白ワイン,Alcohol,FALSE,ワイン,スティルワイン,,,,,,,普通,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,428,ja,TRUE,赤ワイン,Alcohol,FALSE,ワイン,スティルワイン,,,,,,,普通,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,438,ja,TRUE,サングリア,Alcohol,FALSE,ワイン,フレーバードワイン,,,,,,,普通,,,,,ワイン,フルーツ,,,,,,,,,,,,,,,,,,,,,
448,448,ja,TRUE,紀州産南高梅梅酒,Alcohol,FALSE,果実酒,梅酒,日本,サントリー,,,,,普通,,,,,梅(国産),スピリッツ,ブランデー,糖類,,,,,,,,,,,,,,,,,,,
458,458,ja,TRUE,徳島産ゆず酒,Alcohol,FALSE,果実酒,ゆず酒,日本,サントリー,,,,,普通,,,,,リキュール,,,,,,,,,,,,,,,,,,,,,,
468,468,ja,TRUE,レモンサワー,Alcohol,TRUE,サワー,,,,,,,,弱い(8度以下）,,,,,焼酎,ソーダ,レモン果汁,シロップ,,,,,,,,,,,,,,,,,,,
478,478,ja,TRUE,グレープフルーツサワー,Alcohol,TRUE,サワー,,,,,,,,弱い(8度以下）,,,,,焼酎,ソーダ,グレープフルーツ果汁,シロップ,,,,,,,,,,,,,,,,,,,
488,488,ja,TRUE,ゆずサワー,Alcohol,TRUE,サワー,,,,,,,,弱い(8度以下）,,,,,焼酎,ソーダ,ゆず果汁,シロップ,,,,,,,,,,,,,,,,,,,
498,498,ja,TRUE,ウーロン茶,nonAlcohol,FALSE,ソフトドリンク,,,,,,,,弱い(8度以下）,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,508,ja,TRUE,オレンジジュース,nonAlcohol,FALSE,ソフトドリンク,,,,,,,,弱い(8度以下）,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,518,ja,TRUE,ジンジャーエール,nonAlcohol,FALSE,ソフトドリンク,,,,,,,,弱い(8度以下）,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,528,ja,TRUE,コーラ,nonAlcohol,FALSE,ソフトドリンク,,,,,,,,弱い(8度以下）,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,538,ja,TRUE,カルピス,nonAlcohol,FALSE,ソフトドリンク,,,,,,,,弱い(8度以下）,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
