id,drink_id,language,description,recipe,color,location,company
913,305,0,「ラスティ・ネール」とは“錆びた釘”のこと。俗語では“古めかしい飲み物”という意味もあるが、実際は、第2次世界大戦後に生まれた比較的新しいカクテル。しかし、使用しているドランブイはウイスキーリキュールの中でも、最も歴史があり有名なリキュール。ドランブイの魅力が、スコッチウイスキーのまろやかで芳醇な味わいにより十分に引き出されている、ベストマッチのカクテル。,氷を入れたロック・グラスに注ぎ、軽くかき混ぜる。,ブラウン(琥珀色）,,
914,305,1,Ballantyne finest (Scotch whiskey),Pour into the rock glass with ice and gently stir.,Brown (amber),,
915,305,2,Ballantyne最好的（苏格兰威士忌）,用冰倒入岩石玻璃杯中，轻轻搅拌。,棕色（琥珀色）,,
916,306,0,マンハッタンのウイスキーをスコッチウイスキーにしたもの。ロンドン、サヴォイ・ホテルのハリー・クラドック氏作。毎年11月末に同ホテルで開かれる聖アンドリューズ祭のパーティーのために考案された。カクテル名は、スコットランドの義賊、ロバート・マクレガーのニック・ネームであった「赤毛のロバート」からとったものだという。映画にもなっていたから、ご記憶の方もいらっしゃるのではないだろうか。,ステアして、カクテル・グラスに注ぐ。レッド・チェリーを飾る。,赤,,
917,306,1,Ballantyne finest (Scotch whiskey),Steer and pour into a cocktail glass. Decorate red cherries.,Red,,
918,306,2,Ballantyne最好的（苏格兰威士忌）,转向并倒入鸡尾酒杯。装饰红樱桃。,红,,
919,307,0,古くからクリスマスの定番ドリンク。メーカーズマークをミックスすればさらにそのおいしさが増す。ぜひとも自身の舌で確かめて欲しい。,材料を入れてシェイクする。氷入りのグラスに注ぐ。,ブラウン(琥珀色）,,
920,307,1,Maker's Mark (Premium Bourbon),Put the ingredients and shake. Pour into glass with ice.,Brown (amber),,
921,307,2,Maker's Mark（高级波本威士忌）,放入配料并摇匀。倒入冰块玻璃杯。,棕色（琥珀色）,,
922,308,0,生クリームの滑らかな口あたりとバーボンの甘さが調和するスタンダードカクテル。生クリームの代わりに牛乳を使うレシピもおすすめ。その場合はシェイクではなくステアで。,材料を入れてシェイクし、カクテルグラスに注ぐ。,ブラウン(琥珀色）,,
923,308,1,Maker's Mark (Premium Bourbon),Shake the ingredients and pour into a cocktail glass.,Brown (amber),,
924,308,2,Maker's Mark（高级波本威士忌）,摇匀成分，倒入鸡尾酒杯。,棕色（琥珀色）,,
925,309,0,コーヒーにバーボンを垂らしたカクテル。温かい中にウイスキーの香りが立ちこめる。,アイリッシュコーヒーグラスにメーカーズマーク・バーボンとクリームリキュールを注ぐ。ヘーゼルナッツ・リキュールを加え、ホットコーヒーを一杯に注ぐ。トップにホイップクリームをほんの少し加える。,ブラウン(琥珀色）,,
926,309,1,Maker's Mark (Premium Bourbon),Pour Maker's Bourbon and Cream Liqueur into Irish Coffee Grass. Add hazelnut liqueur and pour hot cup of coffee. Add a little whipped cream to the top.,Brown (amber),,
927,309,2,Maker's Mark（高级波本威士忌）,将Maker的Bourbon和Cream Liqueur倒入爱尔兰咖啡草。加入榛子利口酒，倒入一杯热咖啡。在顶部加一点奶油。,棕色（琥珀色）,,
928,310,0,2011 Suntoy The Cocktail Award 「カクテルアワード2011」池上雅子氏の作品。,シェークして、カクテルグラスに注ぐ。ブラックオリーブ、ライムの皮、リンゴの皮、グレープフルーツの皮、レーズンの枝を飾る。,緑,,
929,310,1,Hibiki 12 years,"Shake and pour into a cocktail glass. Black olives, lime peels, appleshells, grapefruit peels, raisins branches.",Green,,
930,310,2,Hibiki 12年,摇匀，倒入鸡尾酒杯。黑橄榄，酸橙皮，苹果壳，葡萄柚皮，葡萄干树枝。,绿茵,,
931,311,0,バーボンと柑橘の甘みとの相性はとても良く、バーボンの華やかな香りがレモンによってさらに引き立つ。女性にもおすすめのバーボンの楽しみ方。,メーカーズマーク、レモンジュース、シュガーシロップを氷と一緒にシェイクし、グラスに注ぎいれる。レモンスライスを加え、トップにチェリーを飾る。,透明,,
932,311,1,Maker's Mark (Premium Bourbon),"Shake the maker's mark, lemon juice, sugar syrup with ice and pour it into the glass. Add lemon slices and decorate cherries on top.",Transparent,,
933,311,2,Maker's Mark（高级波本威士忌）,用冰块摇动制造商的标记，柠檬汁，糖浆，然后将其倒入玻璃杯中。加入柠檬片，在上面装饰樱桃。,透明,,
934,312,0,バーボンのジンジャーエール割りはさわやかな定番のカクテル。ケンタッキーの大自然の恵みが育む「メーカーズマーク」の香りに、ジンジャーエールとレモンがさっぱりと調和。グラスで弾ける泡も軽やかに感じるカクテル。,大きめのグラス一杯に氷を入れる。メーカーズマークを注ぎいれ、トップにジンジャーエールを注ぐ。軽く一度混ぜる。お好みでオレンジスライスかライムウェッジを飾っても美味しい。,透明,,
935,312,1,Maker's Mark (Premium Bourbon),Put ice in a large glass. Pour Maker's Mark and pour ginger ale on top. Lightly mix once. It is delicious even if you decorate Orange Slice or Lime Wedge as you like.,Transparent,,
936,312,2,Maker's Mark（高级波本威士忌）,把冰放在一个大玻璃杯里。倒入制造商的马克，倒入姜汁啤酒。轻轻混合一次。即使你喜欢装饰Orange Slice或Lime Wedge也很美味。,透明,,
937,313,0,"ミントジュレップはケンタッキーの人々が最も愛飲するカクテルといえる。
とくに毎年5月第一土曜日に開催されるケンタッキー・ダービーの公式ドリンクとして世界中に知られている。スイート&スムーズなメーカーズマークとフレッシュ&クールなミントとの相性は抜群。
つくり手によってさまざまなアレンジが加えられることもあり、表情はとても豊かだ。",ジュレップカップにガムシロップ、フレッシュミントを入れ、バースプーンの先で軽く叩く。メーカーズマークを注ぐ。ステアしながらクラッシュドアイスを2～3回に分けて入れる。最後に山のようにクラッシュドアイスをもって、ミントを飾る。,透明,,
938,313,1,Maker's Mark (Premium Bourbon),"Put the gum syrup, fresh mint in the jurop cup and tap lightly at the tip of the bar spoon. Pour Maker's Mark. While steering, put crushed ice in 2 to 3 times. Finally decorate mint with crushed ice as a mountain.",Transparent,,
939,313,2,Maker's Mark（高级波本威士忌）,将糖浆，新鲜薄荷放入jurop杯中，轻轻点击酒吧勺的尖端。倒入制造商的标记。转向时，将碎冰放入2至3次。最后用碎冰装饰薄荷作为山。,透明,,
940,314,0,きりりと冷えたハイボールはメーカーズマーク本来の味わい・コクが断然際立つ。料理の味わいも引き立てる飲み方。,氷を入れたタンブラーに、メーカーズマークを注ぎ、ソーダ水を加える。バースプーンを上下に1回通す程度。ウイスキー1に対し、ソーダ3.5がおすすめ。お好みでオレンジスライスを。,透明,,
941,314,1,Maker's Mark (Premium Bourbon),Pour a maker's mark into a tumbler with ice and add soda water. Approximately 1 pass bar spoon up and down. Soda 3.5 is recommended for whiskey 1. Orange slice as you like.,Transparent,,
942,314,2,Maker's Mark（高级波本威士忌）,将制造商的标记倒入装有冰的滚筒中并加入苏打水。大约1个通过酒吧勺子上下。威士忌1推荐使用苏打3.5。橙色切片，你喜欢。,透明,,
943,315,0,"2015 BeamSuntoy The Cocktail Award 「カクテルアワード2015」窪内那奈氏の作品。
華麗で品格を演出するカトレアの花言葉は「優雅な女性」。その魅力に導かれ、赤を基調にした優美なカクテル。",シェークして、カクテルグラスに注ぐ。グレープフルーツの白皮、ミントの葉、レッド・チェリーを飾る。,赤,,
944,315,1,Maker's Mark (Premium Bourbon),"Shake and pour into a cocktail glass. Grapefruit white peel, mint leaves, red cherry decorate.",Red,,
945,315,2,Maker's Mark（高级波本威士忌）,摇匀，倒入鸡尾酒杯。葡萄柚白皮，薄荷叶，红樱桃装饰。,红,,
946,316,0,,,ゴールド,日本,サントリー
947,316,1,malt,,gold,Japan,Suntory
948,316,2,麦芽,,黄金,日本,三得利
949,317,0,,,ゴールド,日本,サントリー
950,317,1,malt,,gold,Japan,Suntory
951,317,2,麦芽,,黄金,日本,三得利
952,318,0,,,ゴールド,日本,サントリー
953,318,1,malt,,gold,Japan,Suntory
954,318,2,麦芽,,黄金,日本,三得利
955,319,0,,,透明,新潟県,八海醸造
956,319,1,Rice,,Transparent,Niigata Prefecture,Hakkai brewing
957,319,2,饭,,透明,新泻县,Hakkai酿造
958,320,0,,,透明,山口県,旭酒造
959,320,1,Rice,,Transparent,Yamaguchi Prefecture,Asahi Shuzo
960,320,2,饭,,透明,山口县,朝日Shuzo
961,321,0,,,ブラウン(琥珀色）,アメリカ合衆国,ビームサントリー
962,321,1,whisky,,Brown (amber),United States of America,Beam Suntory
963,321,2,威士忌,,棕色（琥珀色）,美国,梁三得利
964,322,0,,,ブラウン(琥珀色）,アメリカ合衆国,ビームサントリー
965,322,1,whisky,,Brown (amber),United States of America,Beam Suntory
966,322,2,威士忌,,棕色（琥珀色）,美国,梁三得利
967,323,0,,,黒,アメリカ合衆国,ビームサントリー
968,323,1,whisky,,black,United States of America,Beam Suntory
969,323,2,威士忌,,黑,美国,梁三得利
970,324,0,,,なし,韓国,サントリー
