"drink_id","language","priority","drink_name","alcoholic","cocktail_or_not","category","base","place","company","cocktailType","glass","taste","color","alcohol_percentage","method_category","method_detail","image","ingredient1","ingredient2","ingredient3","ingredient4","ingredient5","ingredient6","ingredient7","ingredient8","ingredient9","ingredient10","measure1","measure2","measure3","measure4","measure5","measure6","measure7","measure8","measure9","measure10","source","reference_url","date_modified"
"168","en","true","Bourbonera","Alcohol","1","Cocktail","whisky","","","short","Cocktail glass","Medium sweet mouth","Brown (amber)","Strong (more than 25 degrees)","Steer","Steer and pour into a cocktail glass.","https://www.suntory.co.jp/wnb/img/cocktail/p_bourbonella.gif","Bourbon Whiskey Gym Beam","Dry vermouth","Orange Curacao","Grenadin syrup","","","","","","","1/2","1/4","1/4","1 dash","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/bourbonella/index.html","2018/10/11 15:06"
"178","en","true","Mommy Taylor","Alcohol","1","Cocktail","whisky","","","long","tumbler","Sweet mouth","Brown (amber)","usually","Build","Pour materials other than ginger ale into a tumbler with ice. Filled with cold ginger ale.","https://www.suntory.co.jp/wnb/img/cocktail/p_Mamie_Taylor.gif","Ballantyne finest (Scotch whiskey)","Fresh lemon juice","Ginger ale","","","","","","","","45 ml","20 ml","Reasonable amount","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/Mamie_Taylor/index.html","2018/10/11 15:06"
"188","en","true","Manhattan","Alcohol","1","Cocktail","whisky","","","short","Cocktail glass","Medium sweet mouth","Brown (amber)","Strong (more than 25 degrees)","Steer","Steer and pour into a cocktail glass. Decorate red cherries","https://www.suntory.co.jp/wnb/img/cocktail/p_manhattan.gif","Maker's Mark (Premium Bourbon)","Suite Vermouth","Aromatic Bidders","","","","","","","","3/4","1/4","1 dash","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/manhattan/index.html","2018/10/11 15:06"
"198","en","true","Rusty Neale","Alcohol","1","Cocktail","whisky","","","long","Rock glass","Sweet mouth","Brown (amber)","Strong (more than 25 degrees)","Build","Pour into the rock glass with ice and gently stir.","https://www.suntory.co.jp/wnb/img/cocktail/p_rusty_nail.gif","Ballantyne finest (Scotch whiskey)","Drambui","","","","","","","","","40 ml","20 ml","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/rusty_nail/index.html","2018/10/11 15:06"
"208","en","true","Robloy","Alcohol","1","Cocktail","whisky","","","short","Cocktail glass","Medium sweet mouth","Red","Strong (more than 25 degrees)","Steer","Steer and pour into a cocktail glass. Decorate red cherries.","https://www.suntory.co.jp/wnb/img/cocktail/p_rob_roy.gif","Ballantyne finest (Scotch whiskey)","Suite Vermouth","Aromatic Bidders","","","","","","","","3/4","1/4","1 dash","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/rob_roy/index.html","2018/10/11 15:06"
"218","en","true","eggnog","Alcohol","1","Cocktail","whisky","","","long","goblet","Sweet mouth","Brown (amber)","usually","shake","Put the ingredients and shake. Pour into glass with ice.","https://www.suntory.co.jp/wnb/img/cocktail/p_eggnog.gif","Maker's Mark (Premium Bourbon)","White rum","Fresh cream","egg","sugar","","","","","","30 ml","15 ml","15 ml","1 piece","Reasonable amount","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/eggnog/index.html","2018/10/11 15:06"
"228","en","true","cowboy","Alcohol","1","Cocktail","whisky","","","short","Cocktail glass","Sweet mouth","Brown (amber)","usually","shake","Shake the ingredients and pour into a cocktail glass.","https://www.suntory.co.jp/wnb/img/cocktail/no_images.gif","Maker's Mark (Premium Bourbon)","Fresh cream","sugar","","","","","","","","40 ml","20 ml","Reasonable amount","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/cowboy/index.html","2018/10/11 15:06"
"238","en","true","Kentucky coffee","Alcohol","1","Cocktail","whisky","","","hot","Collins grass","Sweet mouth","Brown (amber)","usually","Build","Pour Maker's Bourbon and Cream Liqueur into Irish Coffee Grass. Add hazelnut liqueur and pour hot cup of coffee. Add a little whipped cream to the top.","https://www.suntory.co.jp/wnb/img/cocktail/p_kentucky_coffee.gif","Maker's Mark (Premium Bourbon)","Cream liqueur","Hazelnut syrup","Hot coffee","Fresh cream","","","","","","30 ml","30 ml","A small amount","Reasonable amount","Reasonable amount","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/kentucky_coffee/index.html","2018/10/11 15:06"
"248","en","true","Tamayura (Tamayura)","Alcohol","1","Cocktail","whisky","","","short","Cocktail glass","Medium sweet mouth","Green","usually","shake","Shake and pour into a cocktail glass. Black olives, lime peels, appleshells, grapefruit peels, raisins branches.","https://www.suntory.co.jp/wnb/img/cocktail/p_tamayura.gif","Hibiki 12 years","Hermes Green Tea","Mozart White","Fresh cream","","","","","","","30 ml","15 ml","10 ml","5 ml","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/tamayura/index.html","2018/10/11 15:06"
"258","en","true","Bourbon sour","Alcohol","1","Cocktail","whisky","","","short","Rock glass","Sweet mouth","Transparent","usually","shake","Shake the maker's mark, lemon juice, sugar syrup with ice and pour it into the glass. Add lemon slices and decorate cherries on top.","https://www.suntory.co.jp/wnb/img/cocktail/p_bourbon_sour.gif","Maker's Mark (Premium Bourbon)","Fresh lemon juice","Sugar Syrup","Lemon slice","Red cherry","","","","","","45 ml","20 ml","5 ml","Reasonable amount","Reasonable amount","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/bourbon_sour/index.html","2018/10/11 15:06"
"268","en","true","Bourbon back","Alcohol","1","Cocktail","whisky","","","long","Collins grass","Medium sweet mouth","Transparent","usually","Build","Put ice in a large glass. Pour Maker's Mark and pour ginger ale on top. Lightly mix once. It is delicious even if you decorate Orange Slice or Lime Wedge as you like.","https://www.suntory.co.jp/wnb/img/cocktail/p_bourbon_buck.gif","Maker's Mark (Premium Bourbon)","Ginger ale","","","","","","","","","30 ml","Reasonable amount","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/bourbon_buck/index.html","2018/10/11 15:06"
"278","en","true","Mint Julep","Alcohol","1","Cocktail","whisky","","","long","Collins grass","Sweet mouth","Transparent","usually","Build","Put the gum syrup, fresh mint in the jurop cup and tap lightly at the tip of the bar spoon. Pour Maker's Mark. While steering, put crushed ice in 2 to 3 times. Finally decorate mint with crushed ice as a mountain.","https://www.suntory.co.jp/wnb/img/cocktail/p_mint_julep.gif","Maker's Mark (Premium Bourbon)","soda","gum syrup","mint","","","","","","","45 ml","20 ml","15 ml","5 g","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/mint_julep/index.html","2018/10/11 15:06"
"288","en","true","Maker's Mark Highball","Alcohol","1","Cocktail","whisky","","","long","tumbler","Sweet mouth","Transparent","usually","Steer","Pour a maker's mark into a tumbler with ice and add soda water. Approximately 1 pass bar spoon up and down. Soda 3.5 is recommended for whiskey 1. Orange slice as you like.","https://www.suntory.co.jp/wnb/img/cocktail/p_makersmark_highball.gif","Maker's Mark (Premium Bourbon)","soda","","","","","","","","","30 ml","Reasonable amount","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/makersmark_highball/index.html","2018/10/11 15:06"
"298","en","true","Red Cattleya","Alcohol","1","Cocktail","whisky","","","short","Cocktail glass","Medium sweet mouth","Red","usually","shake","Shake and pour into a cocktail glass. Grapefruit white peel, mint leaves, red cherry decorate.","https://www.suntory.co.jp/wnb/img/cocktail/p_red_cattleya.gif","Maker's Mark (Premium Bourbon)","Ruge Cream de Strawberry","Disarrono Amaretto","Fresh lime juice","","","","","","","20 ml","20 ml","15 ml","5 ml","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/red_cattleya/index.html","2018/10/11 15:06"
"308","en","true","The Premium Malts Aroma Ale","Alcohol","0","beer","Ale beer","Japan","Suntory","None","Other","Mouth effect","gold","Weak (less than 8 degrees)","None","","https://images-na.ssl-images-amazon.com/images/I/61QY9n7gt1L._SL1000_.jpg","malt","hop","","","","","","","","","","","","","","","","","","","None","","2018/10/24 13:13"
"318","en","true","The Mortz","Alcohol","0","beer","Lager Beer","Japan","Suntory","None","Other","Dry Spicy Dry","gold","Weak (less than 8 degrees)","None","","https://images-na.ssl-images-amazon.com/images/I/61KpbPLllFL._SL1000_.jpg","malt","hop","","","","","","","","","","","","","","","","","","","None","","2018/10/24 13:13"
"328","en","true","Suntory All Free","nonAlcohol","0","beer","non-alcoholic beer","Japan","Suntory","None","Other","None","gold","Weak (less than 8 degrees)","None","","http://sbssupport.jp/news/2014/20140717_01/index.files/img/pic01.jpg","malt","hop","","","","","","","","","","","","","","","","","","","None","","2018/10/24 13:13"
"338","en","true","Hachihamaama","Alcohol","0","Sake","Jun Rin Ginjo","Niigata Prefecture","Hakkai brewing","None","Other","Medium Dry","Transparent","usually","None","","https://oisiso.com/imagess_3/sake_hkisn.gif","Rice","Rice koji","","","","","","","","","Mill polishing ratio 50%","None","","","","","","","","","None","","2018/10/24 13:13"
"348","en","true","A festival","Alcohol","0","Sake","Fireworks for firing","Yamaguchi Prefecture","Asahi Shuzo","None","Other","spicy","Transparent","usually","None","","https://oisiso.com/imagess_2/sake/dassai.gif","Rice","Rice koji","","","","","","","","","Mill polishing ratio 50%","None","","","","","","","","","None","","2018/10/24 13:13"
"358","en","true","Beam High","Alcohol","1","Highball","whisky","United States of America","Beam Suntory","long","Other","None","Brown (amber)","Weak (less than 8 degrees)","Build","","https://uds.gnst.jp/rest/img/6f7gh4fm0000/s_0qqp.jpg?t=1536717353","whisky","soda","","","","","","","","","","","","","","","","","","","None","","2018/10/24 13:13"
"368","en","true","Beam high ginger","Alcohol","1","Highball","whisky","United States of America","Beam Suntory","long","Other","None","Brown (amber)","Weak (less than 8 degrees)","Build","","https://gourmet.suntory.co.jp/contents/beamhighball/img/about-jimbeam-img1.png","whisky","Ginger ale","","","","","","","","","","","","","","","","","","","None","","2018/10/24 13:13"
"378","en","true","Beam high coke","Alcohol","1","Highball","whisky","United States of America","Beam Suntory","long","Other","None","black","Weak (less than 8 degrees)","Build","","https://tblg.k-img.com/restaurant/images/Rvw/59802/640x640_rect_59802695.jpg","whisky","Cola","","","","","","","","","","","","","","","","","","","None","","2018/10/24 13:13"
"388","en","true","Mitsuki","Alcohol","0","Shochu","Kaoru shochu","Korea","Suntory","None","Other","Sweet mouth","None","usually","None","","https://www.suntory.co.jp/products/pimg/25GZ_R1_20111227.jpg?_x=135&_y=350","wheat","Rice","Corn","Sugar Cane","","","","","","","","","","","","","","","","","None","","2018/10/24 13:13"
"398","en","true","Kirishima","Alcohol","0","Shochu","Shochu","Miyazaki","Kirishima Shuzo","None","Other","None","None","usually","None","","http://www.kirishima.co.jp/products/imo/images/kuro-kirishima_img_01.jpg","Sweet potato","Rice koji","","","","","","","","","","","","","","","","","","","None","","2018/10/24 13:13"
"408","en","true","Sato wheat","Alcohol","0","Shochu","Wheat distilled spirit","Kagoshima prefecture","Sato Shuzo","None","Other","None","None","Strong (more than 25 degrees)","None","","https://images-na.ssl-images-amazon.com/images/I/51hhyuQxq8L._SL1066_.jpg","wheat","Wheat bran","","","","","","","","","","","","","","","","","","","None","","2018/10/24 13:13"
"418","en","true","White wine","Alcohol","0","wine","Still wine","","","None","Other","None","None","usually","None","","https://image.osakefreak.com/article/original/25138.jpg","Black grapes","","","","","","","","","","","","","","","","","","","","None","","2018/10/24 13:13"
"428","en","true","Red wine","Alcohol","0","wine","Still wine","","","None","Other","None","None","usually","None","","http://c120378990ckenkou.blog.so-net.ne.jp/_images/blog/_7ae/c120378990ckenkou/1990723.jpg","White grapes","","","","","","","","","","","","","","","","","","","","None","","2018/10/24 13:13"
"438","en","true","sangria","Alcohol","0","wine","Flavored wine","","","None","Other","None","None","usually","None","","http://image.news.livedoor.com/newsimage/f/9/f9127_1238_9516308e_b5c54d8f.jpg","wine","fruits","","","","","","","","","","","","","","","","","","","None","","2018/10/24 13:13"
"448","en","true","Nishi Kōme plum wine from Kishu","Alcohol","0","Fruit wine","Plum wine","Japan","Suntory","None","Other","None","None","usually","None","","https://images-na.ssl-images-amazon.com/images/I/71hng4uOozL._SL1000_.jpg","Plum (domestic)","Spirit","Brandy","Sugar","","","","","","","","","","","","","","","","","None","","2018/10/24 13:13"
"458","en","true","Yuzu from Tokushima","Alcohol","0","Fruit wine","Yuzu","Japan","Suntory","None","Other","None","None","usually","None","","https://images-na.ssl-images-amazon.com/images/I/61R7wQkn3BL._SL1000_.jpg","liqueur","","","","","","","","","","","","","","","","","","","","None","","2018/10/24 13:13"
"468","en","true","Lemon sour","Alcohol","1","sour","None","","","None","Other","None","None","Weak (less than 8 degrees)","None","","https://images-na.ssl-images-amazon.com/images/I/51HwfUQKjuL.jpg","Shochu","soda","Lemon juice","syrup","","","","","","","","","","","","","","","","","None","","2018/10/24 13:13"
"478","en","true","Grapefruit sour","Alcohol","1","sour","None","","","None","Other","None","None","Weak (less than 8 degrees)","None","","https://www.pokkasapporo-fb.jp/recipes/images/1362.jpg?_size=2","Shochu","soda","Grapefruit juice","syrup","","","","","","","","","","","","","","","","","None","","2018/10/24 13:13"
"488","en","true","Yuzu Sour","Alcohol","1","sour","None","","","None","Other","None","None","Weak (less than 8 degrees)","None","","https://www.pokkasapporo-fb.jp/uchinomi/yuzupeel/img/cocktail_recipe_p01.jpg","Shochu","soda","Yuzu juice","syrup","","","","","","","","","","","","","","","","","None","","2018/10/24 13:13"
"498","en","true","Oolong Tea","nonAlcohol","0","Soft drink","None","","","None","Other","None","None","Weak (less than 8 degrees)","None","","http://www.kokoro-izakaya.jp/wp-content/themes/kokoro/images/drink/juice/uroncha.jpg","Oolong Tea","Oolong Tea","","","","","","","","","","","","","","","","","","","None","","2018/10/24 13:13"
"508","en","true","Orange juice","nonAlcohol","0","Soft drink","None","","","None","Other","None","None","Weak (less than 8 degrees)","None","","https://www.jefb.co.jp/files/menus/00000113_eye_catch.png?1500981889","Orange juice","Orange","","","","","","","","","","","","","","","","","","","None","","2018/10/24 13:13"
"518","en","true","Ginger ale","nonAlcohol","0","Soft drink","None","","","None","Other","None","None","Weak (less than 8 degrees)","None","","http://buzz-netnews.com/wp-content/uploads/2016/08/8e0c9a5614555db45312780cff1334be-600x397.jpg","Fructose glucose liquid sugar","Ginger extract","soda","","","","","","","","","","","","","","","","","","None","","2018/10/24 13:13"
"528","en","true","Cola","nonAlcohol","0","Soft drink","None","","","None","Other","None","None","Weak (less than 8 degrees)","None","","https://images-na.ssl-images-amazon.com/images/I/71nCIx2J5DL._SL1500_.jpg","Sugar","Caramel pigment","Soda","","","","","","","","","","","","","","","","","","None","","2018/10/24 13:13"
"538","en","true","Calpis","nonAlcohol","0","Soft drink","None","","","None","Other","None","None","Weak (less than 8 degrees)","None","","http://www.kokoro-izakaya.jp/wp-content/themes/kokoro/images/drink/juice/karupisu.jpg","milk","sugar","","","","","","","","","","","","","","","","","","","None","","2018/10/24 13:13"
